,SYMP,DRUG
7950,78550,B05CB
7951,72885,L01BC
7952,7840,M05BA
7953,2875,B01AC
7954,78820,S01BC
7955,7823,A08AB
7957,7872,G04BE
7958,78605,V03AF
7959,7823,C07AA
7960,7840,N06AA
7961,7821,J05AF
7962,7907,J01AA
7963,7823,N05AD
7964,7840,R03BA
7965,37520,R01BA
7966,56400,A10BA
7967,7823,C09CA
7968,78791,L01XB
7969,7821,G02CC
7970,7821,N06AX
7971,78791,N06DA
7972,7802,A11GA
7973,7840,C10AB
7974,72885,J05AD
7975,2699,N03AG
7976,7821,D01AA
7977,2875,N05BA
7978,7802,C01EB
7979,7821,L01AA
7980,2875,A10BB
7981,7872,N03AE
7982,4589,S03BA
7983,485,G04BE
7984,4279,N04BX
7985,5849,C05AE
7986,72885,G02AB
7987,5780,N02CC
7988,586,L01AB
7989,4279,J05AP
7990,78791,N04BC
7991,3689,N05AD
7992,78650,B01AC
7993,5781,N06AA
7994,7907,J01DH
7995,56400,N06BA
7996,7821,L02BA
7998,7823,N06BA
7999,78550,S01EB
8000,2699,C09CA
8001,5997,N06AB
8002,6959,V03AF
8003,7821,N01BB
8004,37520,S01FA
8005,586,B01AC
8006,78791,N03AF
8007,4589,N03AG
8008,27651,C03BA
8009,4589,N06AX
8010,7907,D06AX
8011,7895,A02BC
8012,3899,J05AP
8013,4589,J05AF
8014,56400,A16AA
8015,2875,D09AA
8016,7821,J05AG
8017,78052,L02BG
8018,7295,M05BA
8019,78900,R01AX
8020,78791,M03BX
8021,7840,C09CA
8022,2875,A07EC
8023,71690,N06DX
8024,5997,N03AX
8025,7840,N03AE
8026,78052,L01EA
8027,5849,M04AA
8028,78900,M05BA
8029,7802,N04BD
8030,78550,N04BC
8031,7840,B01AC
8032,7821,S02AA
8033,7812,N05AX
8034,71690,J01MA
8035,2875,N05AH
8036,72885,G03CA
8037,2875,C09CA
8038,7907,J05AF
8039,586,M02AA
8040,2875,J01DD
8041,7821,J05AF
8042,78605,J01FA
8043,7863,J05AD
8044,6959,D07AB
8045,78900,M03BX
8046,5780,L01XG
8047,7840,N06BA
8048,78791,M02AA
8049,6959,D01AE
8050,4589,D04AA
8051,5789,N02BF
8052,7823,N06AF
8053,78605,S01JA
8054,7821,L01DB
8055,78900,A03AE
8056,78605,J05AE
8057,7840,M01AB
8058,78791,A02BC
8059,7802,H05BX
8060,586,N06AX
8061,6959,S01GX
8062,7821,V03AC
8063,7840,M05BA
8064,7821,L02BB
8065,72885,J01DH
8066,78650,S01AD
8067,5997,J01EA
8068,5849,L01XA
8069,78550,L01EX
8070,78605,A06AH
8071,78052,C08CA
8072,9916,N05CD
8073,2699,P01BA
8074,78605,S01AA
8075,56400,M05BA
8076,7840,A16AX
8077,78900,M05BA
8078,7242,M01AB
8079,6959,G04BE
8080,3709,L01BC
8081,78900,G01AG
8083,78791,R02AX
8084,7840,C10AA
8085,7812,N03AF
8086,7840,J05AH
8087,4589,H02AB
8088,78650,R01AC
8089,78820,M03BX
8090,7872,N03AX
8091,7840,C09AA
8092,3899,V03AC
8093,78791,N06BA
8094,7840,C09CA
8095,7812,N06DX
8096,78791,L01AB
8097,3689,R03BA
8098,7825,N06AA
8099,7821,N05AX
8100,56400,N05BA
8101,78791,L01BC
8102,78550,B01AC
8103,6959,C07AB
8104,7840,L01EA
8105,78650,N05AX
8106,7821,L01DC
8107,7802,N06AB
8108,4589,S01AA
8109,37520,J02AC
8110,4279,C08CA
8111,27651,L01AX
8112,7821,N05BA
8113,7840,A10BA
8114,7907,J02AX
8115,6959,D06BX
8116,56400,L01BA
8117,5789,A02BC
8118,4589,N05BA
8119,2875,A01AC
8120,72885,G04BD
8121,7840,C07AA
8122,5789,N03AB
8123,586,J01DC
8124,4279,N05AF
8125,7872,N06AA
8126,2875,D10AF
8127,3689,A01AC
8128,586,C02DB
8129,586,M01AG
8130,7821,C05AA
8131,2699,J01EA
8132,56400,C09AA
8133,78791,N06AX
8134,78900,P02BA
8135,7840,S01EE
8136,7821,L01EX
8137,78900,D06BB
8138,78605,N05AB
8139,56400,A07DA
8140,7840,L01BA
8142,7242,J01AA
8143,7823,C09AA
8144,78550,N06AA
8145,7823,L01EA
8146,7840,N05BA
8147,72885,R03DC
8148,78650,J05AF
8149,78906,J01DB
8150,7840,N07XX
8151,4279,C07AA
8152,7840,B01AF
8153,4589,C02DA
8154,2699,D11AA
8155,4279,N03AF
8156,56400,L04AX
8157,4589,H02AB
8158,78551,C07AG
8159,78550,J01MA
8160,7821,S01GX
8161,7840,V04CA
8162,2875,C03CA
8163,4279,R03CC
8164,7840,A05AA
8165,2875,J01DC
8166,7823,J05AE
8167,9916,N03AX
8168,7802,N05BA
8169,7872,N03AG
8170,5997,J05AG
8171,78605,A07EC
8172,586,C03BA
8173,7295,D06BB
8174,5997,B01AC
8175,78791,J05AB
8176,4589,N05AB
8177,5849,N06AX
8178,78550,R01AA
8179,7872,J01AA
8180,2875,L01CD
8181,78550,G04CA
8182,7821,A10BH
8183,7802,C09CA
8184,4589,J01MA
8185,78791,N02BA
8186,78791,A16AX
8187,5997,G02AB
8188,7863,L01BC
8189,71690,J01MA
8190,78650,C09AA
8191,78900,G04BD
8192,7840,A10BB
8193,7812,L01DB
8194,5997,C09CA
8195,5997,N03AF
8196,78605,M01AH
8197,7812,C01BC
8198,3689,D06AX
8199,7840,G03DC
8200,5780,N04BC
8201,4589,C07AG
8202,78650,J01MA
8203,7840,C01CA
8204,78820,N06AB
8205,27651,C07AG
8206,2699,N03AG
8207,78900,J05AE
8208,78900,M03BX
8209,78791,G04CA
8210,78650,N02BF
8211,78551,C09AA
8212,7231,N02CC
8213,5780,N06AB
8214,78900,C10AX
8215,7821,C07AB
8216,27651,N02CC
8217,6959,D01AE
8218,7821,R03DA
8219,78550,D10AD
8220,7821,A07AA
8221,7802,G04BE
8222,78791,N02AX
8223,7840,N06AB
8224,2875,N02BA
8225,586,J01DB
8226,4589,J05AE
8227,2875,C01BB
8228,6959,J05AE
8229,7821,C03AA
8230,78052,N04BD
8231,72885,N02CC
8232,71690,G03CA
8233,78650,J05AE
8235,7802,N02AX
8236,56400,N01BB
8237,7802,C10AB
8238,78550,L01EA
8239,78605,N05CF
8240,3689,N06BA
8241,5849,N02BF
8242,7823,C09CA
8243,72885,J01MA
8244,7231,N04BC
8245,2699,G03BA
8246,2699,J01FA
8247,7295,A10BB
8248,71690,N06AB
8249,7821,N01AH
8250,78052,G03XB
8251,78057,N02AX
8252,78791,J05AF
8253,78791,R03AB
8254,7840,C07AB
8255,56400,R06AE
8256,7823,L01BA
8257,7802,C07AA
8258,3689,N06BA
8259,78550,G02AB
8260,586,J01EA
8261,2875,A02BC
8262,78550,A11GA
8263,78820,M03BX
8264,4111,C08CA
8265,7872,N07BB
8266,78900,C08CA
8267,56400,N05AF
8268,4589,S01ED
8269,78791,A03AB
8270,7821,B01AC
8271,2875,G02CC
8272,27651,L01BC
8273,5780,N06DA
8274,4111,A10BA
8275,2875,L04AD
8276,2699,L01AX
8277,56400,N02AX
8278,78906,M01AE
8280,6959,J05AP
8281,78791,J01MA
8282,4589,R01BA
8283,78791,S01EB
8284,5781,M01AH
8285,78550,N05CD
8286,4279,R06AD
8287,78900,J01DH
8288,78550,S01BC
8289,7231,N05AE
8290,78550,N06AB
8291,7823,L01EA
8292,5119,L01DB
8293,7821,N06BA
8294,7812,N05AA
8295,7821,R06AX
8296,5849,J05AE
8297,78052,N02CX
8298,7840,G02CC
8299,7872,N04BB
8301,78550,N05BC
8302,27651,S01AA
8303,2875,N01AH
8304,7872,C09AA
8305,2699,J01XA
8306,7821,V03AF
8307,5789,N01AH
8308,78052,S02BA
8309,78052,N05CH
8310,78550,C01BD
8311,586,J01GB
8312,2699,M01AH
8313,78900,L01DB
8314,78650,J05AE
8315,5849,N02BE
8316,7821,J05AG
8317,7823,G02AD
8318,7821,N05CH
8319,78791,J04AB
8320,5997,G02CC
8322,5789,A07EA
8323,3441,N01BB
8324,7821,N07BB
8325,7840,D09AA
8326,7823,M02AA
8327,5997,L01BC
8328,2699,N06AA
8329,7802,J05AG
8330,78791,L04AD
8331,6959,S01EE
8332,7823,N06AA
8333,78052,C09AA
8334,2699,J05AE
8335,78052,N06AX
8336,6959,C09AA
8337,78052,N02AA
8338,78791,L01EX
8339,78650,N05CF
8340,78820,A02BC
8341,78906,J05AE
8342,4279,L01BC
8343,7840,L01XX
8344,78052,A03AA
8345,7840,R03DC
8346,4589,R03DA
8348,78791,J02AC
8349,2875,C09AA
8350,7821,N06AA
8351,78791,G03AD
8352,7823,L04AD
8353,6959,V04CA
8354,7872,N05CD
8355,71690,J04AB
8356,7840,C09AA
8357,78550,J01DC
8358,5781,L01EX
8359,5789,L04AX
8360,37520,N05CH
8361,2875,J01CA
8362,78605,R03AA
8363,72885,N02CC
8364,7823,N05AH
8365,71690,L02BA
8366,7840,A10BX
8367,7821,B02AA
8368,2875,R07AX
8369,78791,J01FA
8370,78900,N06AB
8371,5789,J05AG
8372,7823,H03BA
8373,78052,B01AC
8374,37520,J05AP
8375,78550,M03BA
8376,7825,C01CA
8377,78791,P03AC
8378,4279,N05AE
8379,78605,L01DB
8380,7823,C07AG
8382,71690,J01CE
8383,71690,N06AX
8384,7840,S01EC
8385,78820,A04AA
8386,2699,N06AB
8387,4589,N01BB
8388,7823,N06AA
8389,7821,J01DC
8390,2699,N02BF
8391,6959,S01AA
8392,37100,D10AD
8393,7821,G04BD
8394,78052,L04AD
8395,78900,N06AX
8396,72885,C07AB
8397,7872,M05BA
8398,78820,B01AX
8399,4589,N05BA
8400,78550,V04CX
8401,5997,M04AB
8402,7812,N03AG
8403,4279,G03AD
8404,78550,A10BB
8405,7825,S01FA
8406,5849,N06DX
8407,78605,C10AD
8408,7823,N05CD
8409,7840,C07AB
8410,72885,L01EX
8411,7821,P01BA
8412,3441,L01BC
8413,5849,J02AX
8414,7823,L02BA
8415,2875,G03XC
8416,78900,L01XX
8417,4589,N06AB
8418,5997,J01MA
8419,78791,N03AF
8420,78605,C09AA
8421,78791,J01DC
8422,7840,J01DD
8423,6959,J05AG
8424,7812,L01AA
8425,78605,N05AH
8426,78550,M01AB
8427,78605,J02AX
8428,7802,J01MA
8429,71690,N03AG
8430,78550,L01CD
8431,5119,J02AC
8432,78605,L01EB
8433,6959,L01AC
8434,78650,C01BC
8436,7840,J01MA
8437,37430,A01AC
8438,78052,N02AX
8439,78052,J01DC
8440,7821,D01BA
8441,78791,C05AA
8442,7295,J05AB
8443,78550,A04AD
8444,5849,C03CA
8445,78820,C01BC
8446,71690,N06DA
8447,5997,G04BD
8448,7821,A10BB
8449,7823,V03AC
8450,78605,C10AC
8451,78605,N01BB
8452,37520,L01BC
8453,72885,N05AG
8454,4589,L01CE
8455,56400,L02BA
8456,78605,N07XX
8457,78900,N07XX
8458,7840,C01CA
8459,56400,C08DA
8460,78550,N05AA
8461,2875,A10BG
8462,72885,N05CD
8463,56400,N03AG
8464,78650,N04BC
8465,7821,D05AX
8466,7821,N05AE
8467,78550,S02AA
8468,2875,C09AA
8469,7821,D06BB
8470,3689,N05AE
8471,6959,C05AA
8472,7821,N05AE
8473,72885,C08CA
8474,5997,B01AC
8475,56400,J05AE
8476,72885,L01BC
8477,72885,J05AF
8478,7840,N05AH
8479,37520,L01BA
8480,7840,N02BA
8481,6959,N05CD
8482,586,S01AA
8483,4589,C09AA
8484,78052,S01AD
8485,7802,N02CX
8486,7821,R06AX
8487,78605,M01AX
8488,7231,L01BC
8489,7823,C08CA
8490,586,J05AB
8491,7823,D06BB
8492,78791,G04BD
8493,2875,N05AX
8494,7821,N06AA
8495,7802,J01DH
8496,7840,J01CA
8497,78650,C07AB
8498,78605,L01CD
8499,7840,J05AF
8500,78900,M02AA
8501,78605,A07AA
8502,4589,J02AX
8503,7840,S01GX
8505,7823,L02BG
8506,72885,G03CA
8507,4279,C10AB
8508,78605,N03AX
8509,4589,N04BC
8510,7242,M03BA
8511,78791,J02AX
8512,7895,L01CB
8513,78650,L01EX
8514,7802,J01EA
8515,3709,S02BA
8516,78052,C09AA
8517,78650,N07BB
8518,4279,N01AH
8519,4589,R06AA
8520,3689,G02CC
8521,6959,N02CX
8522,6959,J05AF
8523,56400,N04BC
8524,4589,B01AC
8525,7840,D01AE
8526,2875,J01CA
8527,4589,L01BC
8529,2875,M02AA
8530,7802,N05BA
8531,7840,N05AH
8532,78650,S01LA
8533,5789,H05BX
8534,78791,L01AC
8535,7802,J01MA
8536,2699,L01EJ
8537,72885,M05BA
8538,7872,N05AX
8539,7840,J05AF
8540,485,J05AX
8541,78900,A07AA
8542,5849,M01AH
8543,78906,L01DB
8544,78650,N06DA
8545,78550,J05AH
8546,4111,B01AC
8547,7872,N05AA
8548,72885,A10BA
8549,78820,N06AA
8550,3689,M01AC
8551,5780,N03AX
8552,3899,J01MA
8553,78900,A10BF
8554,2875,J01EC
8555,78052,C01BC
8556,5780,N02CC
8557,37100,J01MA
8560,586,L01AD
8561,72885,N05AX
8562,78605,C01CA
8563,78900,G04BD
8564,78650,C03CA
8565,71690,M02AA
8566,78550,C07AA
8568,3709,S01EE
8569,4589,G02AD
8570,4279,P02BA
8571,37520,C05AA
8573,78791,L02BA
8574,78605,N05AE
8575,2699,L04AA
8577,2875,L01XX
8578,78052,R06AX
8579,5849,J01MA
8580,72885,J04AB
8581,78650,N06AX
8582,3689,J04AB
8583,2699,J05AG
8584,78605,B01AF
8585,56400,J05AX
8586,78605,N02AA
8587,6959,L01AB
8588,78605,S01AD
8589,7840,R06AE
8590,56400,N06AX
8591,5119,L01BC
8592,78550,J01DB
8593,4279,C09AA
8594,2875,L01AD
8595,7823,J05AE
8596,7863,N05AH
8597,3689,G04BD
8598,2699,N05CF
8599,7821,J05AE
8600,72885,N01BB
8601,78791,M01AG
8602,7802,J01MA
8603,56400,A10BG
8604,5849,B05BC
8605,2875,J02AC
8606,7821,M05BA
8607,71690,M05BA
8608,78900,A16AX
8609,78605,C07AB
8610,2699,N05BA
8611,56400,N05AC
8612,586,J01XA
8613,7823,C02DB
8614,72885,S01EB
8615,78605,C02CA
8616,7840,J05AB
8617,78791,J05AE
8618,7823,C08CA
8619,78900,R05DA
8620,78605,S01AA
8621,7821,J02AX
8622,78900,S01EB
8623,7895,J02AC
8624,7802,C01BA
8625,78900,A02BC
8626,2699,S02BA
8627,78605,A02BC
8628,78650,C04AB
8629,2699,N05AX
8630,56400,J05AF
8632,7840,S02AA
8633,78052,N03AB
8634,78650,N02CC
8635,4279,C01DA
8636,7821,M05BA
8637,78906,N07CA
8638,7821,L01AB
8639,7823,N05CF
8640,7802,D07AB
8641,7840,C01BC
8642,78650,J05AP
8643,6959,N05AB
8644,7872,N05AH
8645,78605,C01EB
8646,7821,N06AA
8647,7823,N06AA
8648,5781,G02CC
8649,2875,C09AA
8650,78650,G02CC
8651,5997,N04BC
8652,78906,G01AA
8653,586,C08CA
8654,3899,C01EB
8655,78791,J04AB
8656,78550,V08CA
8657,78052,N05CD
8658,7821,C10AA
8659,5119,J05AB
8660,7821,L01XD
8661,78900,B01AC
8662,6959,L01EA
8663,78605,L01CE
8664,2875,M01AB
8665,5849,L01EX
8666,7812,N06DA
8667,78052,R06AE
8668,78900,G04BE
8669,78791,J05AG
8671,78605,C09CA
8672,78900,A02BC
8673,78052,N01AH
8675,586,G04BD
8676,7840,J01MA
8677,586,L04AX
8678,78605,J05AF
8679,78605,J01MA
8680,5789,L01EB
8681,7840,N03AG
8682,7840,A03BA
8683,78791,J01EC
8684,78650,A07EA
8686,78791,D01BA
8687,7812,N02CC
8688,7295,C10AA
8689,5997,N02AA
8690,72885,B02AA
8692,4279,N06AB
8693,7840,N02BE
8694,56400,C02CA
8695,7802,A02BC
8696,2875,A02BA
8697,78791,J05AJ
8698,7802,N05AH
8699,7821,L02BA
8700,7840,A07EC
8701,78052,N05AF
8702,78791,A16AX
8703,7840,N03AA
8704,7840,J01MA
8705,78791,N07AA
8706,78791,J04AA
8707,7821,G04CB
8708,7802,A07EC
8709,27651,N05CF
8710,78900,J01CA
8711,78052,L01BB
8712,78550,J05AF
8713,586,L01EA
8714,7821,S01EE
8716,3689,R01AC
8717,7295,N05AE
8718,7802,N07BB
8719,5789,L04AD
8720,78791,N02AX
8721,2875,A02BA
8722,78052,N05AG
8723,78052,J05AX
8724,7802,C02CA
8725,72885,A02BC
8726,7821,N06AA
8727,2875,J05AF
8728,7823,N03AF
8729,7821,P03AA
8730,78650,A04AD
8731,7840,M02AA
8732,78791,N06BA
8733,4589,N04BC
8734,5789,L01BB
8735,78650,C10AC
8736,78820,L04AX
8737,5849,L01EX
8738,7840,A07EA
8739,56400,G02CC
8740,78650,L01BC
8741,6959,S01AB
8742,78550,A06AX
8743,5849,J01MA
8744,7802,S03BA
8745,5789,M03BB
8746,7802,C09CA
8747,56400,N06DA
8748,78900,N05CF
8749,78791,N02AC
8751,4589,N05AB
8752,27651,N01AH
8753,7823,S01GX
8754,78605,N04BC
8755,7295,N03AG
8756,7295,L01EA
8757,5849,J05AF
8758,4279,L01BA
8759,2699,L04AX
8760,7821,J04AD
8761,78052,C09AA
8762,7812,N04BX
8763,72885,V04CH
8764,4589,G04BE
8765,27651,N06AB
8766,4589,S01EB
8767,7821,A04AA
8768,4279,R02AX
8769,78791,J05AX
8770,78550,N06DX
8771,7812,L02BA
8772,7872,N02BF
8773,7821,G04BE
8774,6959,D07AB
8775,7823,N06AB
8776,2875,C09CA
8777,78791,L04AD
8778,37520,S01EE
8779,7231,L04AX
8780,7823,C03BA
8781,78650,N06AX
8782,5119,N06DA
8783,78791,N05AX
8784,7821,G02AB
8785,56400,N03AX
8786,78052,D11AA
8787,7802,C01DA
8788,78791,A04AA
8789,5780,L01EA
8790,27651,J05AP
8791,7840,N02AC
8792,7802,J02AC
8793,56400,G04BE
8794,7821,C02DD
8795,78900,G02AB
8796,78650,N02BA
8797,5997,N06AX
8798,3899,B01AC
8799,7802,C08CA
8800,78650,N05BE
8801,7825,J05AP
8802,78650,S01EE
8803,7821,G02AD
8804,7907,S02AA
8805,7802,N02CC
8806,6959,C03CA
8807,78605,J05AP
8808,4589,A07EA
8809,78052,J05AJ
8810,78052,G02CC
8811,7812,N05AX
8812,7295,A07AA
8813,7840,M05BA
8814,78605,C05AE
8815,78650,N06DX
8816,78550,N06AX
8817,5849,J01DD
8818,5997,N06AB
8819,3899,J01MA
8820,78057,N05BA
8821,78820,N06AB
8822,78550,N02CA
8823,72885,N03AX
8824,7821,C09AA
8825,78052,V03AF
8826,7823,A08AA
8827,4589,R03DA
8829,72885,D05BB
8830,7823,C03AA
8831,78791,G04CA
8832,4279,L04AX
8833,5997,C03AA
8834,78194,C10AA
8835,4279,A01AC
8836,6959,N05BE
8837,78791,L01BA
8838,78900,N04BC
8839,4589,C01BA
8840,7821,N06AA
8841,7295,L01CD
8842,71690,N04BX
8843,6959,L01EB
8844,5789,N05AX
8845,7802,N06AX
8846,78900,N03AF
8847,7823,C07AB
8848,78605,N06AX
8849,7802,C03CA
8850,7840,R06AD
8851,7872,C07AB
8852,78900,D10AD
8853,7295,M01AC
8854,78550,N06AF
8855,56400,A02BC
8856,7802,R01BA
8857,7863,N03AX
8858,78820,N05BA
8859,4279,N02CX
8860,72885,J01FA
8861,7821,N03AX
8862,5997,D06BB
8863,78791,D06AA
8864,4589,C08CA
8865,37100,J01MA
8866,4279,R01AA
8867,78650,L02BA
8868,37520,S01EB
8869,4589,J01CA
8870,4111,G04BE
8872,56400,J01DE
8873,78052,C10AB
8874,7802,M01AB
8875,4279,D11AA
8876,5997,J02AC
8877,78550,C08CA
8878,78052,N05CD
8879,7823,A10BB
8880,7823,J05AB
8881,7823,D11AX
8882,3689,N06AX
8883,7812,N06AB
8884,5997,G04BE
8885,7821,N05AC
8886,7895,L01EA
8887,78605,N05BA
8888,2875,R03DC
8889,78900,J01XX
8890,7825,C07AB
8891,2875,C10AA
8892,7840,J04BA
8893,78650,N05AX
8894,4589,N05AG
8895,4111,C09CA
8896,7231,J05AE
8897,4279,N02CC
8898,7231,A05AA
8899,78900,A10BA
8900,6959,G03DA
8901,2875,J01EA
8902,7840,C09AA
8903,78052,L02BA
8904,5849,C10AB
8905,78052,J05AD
8906,586,C09AA
8907,7823,L01BC
8908,4589,G04BE
8909,7840,N03AB
8910,78605,C01CA
8911,9916,N05AX
8912,2699,L01EA
8913,7821,N05CF
8914,72885,G02AB
8915,5849,N07BB
8916,78820,C02CA
8917,5997,M01AE
8918,7823,D10AX
8919,586,J02AC
8920,3689,N02AX
8921,78097,N05AX
8922,78605,L01BC
8923,78550,M01AC
8924,7863,L01EA
8925,78900,N05AX
8926,4589,A05AA
8927,78900,A07EA
8928,78650,C01CE
8929,78791,A09AB
8930,78052,A04AD
8931,78052,C07AA
8932,7872,C01BB
8933,7295,L01BC
8934,78900,J01CF
8935,7840,G04CA
8936,78900,C02KB
8937,2699,A07AA
8938,7823,C02CA
8939,78906,A07DA
8940,78791,G03XB
8941,3689,J01MA
8942,7823,C09CA
8943,7823,N05AB
8944,27651,C03CA
8945,2875,J01DB
8946,7821,G04BD
8947,7821,J01DB
8948,7823,C02DA
8949,7863,L01XG
8950,72885,J01MA
8951,78791,C02AA
8952,27651,N06DA
8953,78605,V03AB
8954,7821,L01DC
8955,78650,R03AC
8956,78052,C10AA
8957,56400,N04BC
8958,7840,N05BA
8959,56400,N05AF
8960,586,N06BC
8961,7812,D05BB
8962,78650,N06BA
8963,72885,B01AA
8964,586,A10BH
8965,78052,N02CC
8966,5119,L01XG
8967,78791,J04AD
8968,7802,J05AE
8969,2875,A02BC
8970,7840,A10BH
8971,7823,C03AA
8972,7802,N05BE
8973,7840,N05AB
8974,78550,N06BA
8975,4279,N06AX
8976,5780,N04BC
8977,7840,C02DA
8978,7863,B01AF
8979,3689,N04BC
8980,7802,C03BA
8981,7821,L02BG
8982,7825,N03AB
8983,78650,S01GX
8984,2699,N07XX
8985,4589,L04AX
8986,7872,N05BA
8987,586,L01CD
8988,7821,N04AA
8989,78791,A10BH
8990,37520,L01CE
8991,586,A16AA
8992,4279,L01EA
8993,78791,A06AG
8994,78791,G04BD
8995,78550,J05AF
8996,7840,D06BB
8997,78791,C04AB
8998,78906,G03XA
8999,78791,M05BA
9000,6959,J01MA
9001,5780,R03DC
9002,586,L01DB
9003,71690,N04BC
9004,78791,C09AA
9005,7872,N05AH
9006,586,M03CA
9007,586,N07BA
9008,7863,N05AX
9009,78650,G03BA
9010,7840,D01BA
9011,2875,M05BA
9013,7821,D09AA
9014,2699,N05CD
9015,7872,A02BC
9016,7840,L02BG
9017,78605,S01EE
9018,7823,A07EC
9019,7840,H03BB
9020,7821,B01AA
9021,2875,C02CA
9022,71690,C01BC
9023,78605,D01AE
9024,72885,J01MA
9025,586,A03FA
9026,7821,N06DA
9027,6959,S01BC
9028,5780,A02BA
9029,78791,N02CA
9030,2875,L01XD
9031,2875,G04CA
9032,7821,J01DD
9033,78550,N05AG
9034,78605,G03AD
9035,7823,N02BF
9036,7295,V03AC
9038,78551,C01BD
9039,72885,M05BA
9040,78650,C08CA
9041,78900,N04BD
9042,5997,C08CA
9043,4589,C08DB
9044,7863,J04AK
9045,3899,J01MA
9046,5997,M02AA
9047,56400,N05AE
9048,5789,N05BA
9049,7840,S01EB
9050,78900,C09CA
9051,78791,C09CA
9052,7840,P01AX
9053,78650,A16AA
9054,78820,N06AX
9055,6959,L01AD
9056,78820,N07AB
9057,78650,A02BC
9058,78791,M01AE
9059,78052,J01AA
9060,7821,L01AA
9061,2875,J05AB
9062,78900,J01MA
9063,7821,C08CA
9064,6959,V04CX
9065,7802,S01JA
9066,78900,L01EA
9067,78052,S01GX
9068,78820,N04BC
9069,5997,L04AD
9070,78791,N07BB
9071,56400,N04BB
9072,5849,N03AX
9073,2699,L04AD
9074,2875,S01EC
9075,7812,J05AE
9076,4589,P01BA
9077,2699,D11AX
9078,6959,C10AA
9079,7802,N05AX
9080,7823,G04BD
9081,5849,N05CM
9082,78550,S01EC
9083,56400,S02AA
9084,78550,M02AA
9085,72885,N05AH
9086,72885,G02AD
9087,4279,N02CC
9088,78791,G04BE
9089,7812,L01CA
9090,7821,N04BX
9091,5789,B02AA
9092,5781,L01BC
9093,7802,G02AD
9094,78791,C09AA
9095,7802,N02BF
9096,78900,N06AA
9097,78900,C03BA
9098,7872,L01EA
9100,71690,H05BX
9101,586,N05AE
9102,78820,D11AA
9103,6959,L01AA
9104,7840,G02AB
9105,78820,M03CA
9106,56400,J02AC
9107,4589,M01AH
9108,78052,C09AA
9109,7821,N06AF
9110,7823,B02AA
9111,7295,C01EB
9112,78820,N06AX
9113,5780,L01BA
9114,78605,J01DF
9115,78052,C07AB
9116,7840,R01AC
9117,78820,R06AA
9118,78791,C07AB
9119,78550,C09AA
9120,5780,N02BF
9121,7872,N06AX
9122,7840,P03AB
9123,72885,G03DA
9124,7863,L01BC
9125,78550,C10AA
9126,4589,C08DA
9127,5997,L01XX
9128,3689,N06AG
9129,7821,M03CA
9130,7840,B01AC
9131,7802,L01DC
9132,7823,L02BA
9133,7802,N03AX
9134,7872,C08CA
9135,56400,G04BD
9136,7821,P03AX
9137,7821,L04AD
9138,78605,N05AF
9139,37100,A02BC
9140,37520,G04BE
9141,56400,J01CA
9142,4589,L01EA
9143,7823,J01MA
9144,78900,N02CC
9145,4589,A16AA
9146,78052,G03DC
9147,56400,S01AD
9148,7840,G04BD
9149,2875,J01DD
9150,7231,C08DB
9151,7802,M01AB
9152,78650,N06AX
9153,2875,D06AA
9154,3709,H02AB
9155,78791,S02BA
9156,7812,C01EB
9157,78052,C01EB
9158,6959,L01EX
9159,78791,J01DB
9160,7802,N06BA
9161,7802,J05AE
9162,5849,J01MA
9163,4589,A02BC
9164,78791,N02CC
9165,7242,N03AE
9166,7872,R01AC
9167,2875,P01BA
9168,7821,M01AC
9169,2875,S01BC
9170,78791,N02CX
9171,78820,N07XX
9172,6959,A03AA
9173,7823,P01BA
9174,4279,L01DB
9175,2875,C10AB
9176,78820,R06AX
9178,56400,J01MA
9179,4279,N05CD
9180,7840,N02CC
9181,7802,G03CA
9182,7872,A07EC
9183,7872,G04BE
9185,7895,L01BC
9186,78550,R06AX
9187,586,M02AA
9189,78791,R03DC
9190,4279,N04BC
9191,6959,N03AX
9192,3899,N05AX
9193,3689,N02AA
9194,78650,S02AA
9195,4589,N03AF
9196,78791,C03CA
9197,7823,H02AA
9198,5997,C02KB
9199,7840,C04AD
9200,4279,L01DB
9201,78791,L01XG
9202,78900,A07EC
9203,7823,G03BA
9204,78650,C03DA
9205,7825,C05AD
9206,72885,N03AE
9207,78820,N05AF
9208,78605,N06AB
9209,7821,A01AB
9210,78052,J05AG
9211,7231,N01AH
9212,4279,C07AB
9213,7872,M05BA
9214,2875,L01BC
9215,78052,J01MA
9216,5780,N05AX
9217,78791,C03DA
9218,78052,A07AA
9219,586,L01AA
9220,78650,D06BB
9221,5789,J01XX
9222,7840,A07DA
9223,78052,R03CC
9224,7823,R02AX
9225,78650,N02CX
9226,72885,N05AH
9227,7840,S01ED
9228,78791,A04AD
9229,7863,J04AB
9230,6959,C03AA
9231,2699,L01EX
9232,7840,A02BA
9234,72885,C03AA
9235,4279,L04AD
9236,7821,C10AA
9237,485,L01XG
9238,78906,M02AA
9239,78791,J01MA
9240,56400,N02AA
9241,2875,C03AA
9242,9916,L01DB
9243,78791,R03DA
9244,78605,R02AX
9245,2875,N06DA
9246,72885,N06AB
9247,78820,C02BB
9248,586,C10AB
9249,2699,N05AD
9250,7840,D06AX
9251,5780,L01DC
9252,27651,N03AG
9253,78900,N07BB
9254,72885,N05AD
9255,2699,N03AF
9256,3709,S01ED
9257,56400,N07BC
