,SYMP,DRUG
8772,7872,N02B
8773,7821,G04B
8774,6959,D07A
8775,7823,N06A
8776,2875,C09C
8777,78791,L04A
8778,3752,S01E
8779,7231,L04A
8780,7823,C03B
8781,7865,N06A
8782,5119,N06D
8783,78791,N05A
8784,7821,G02A
8785,5640,N03A
8786,78052,D11A
8787,7802,C01D
8788,78791,A04A
8789,5780,L01E
8790,27651,J05A
8791,7840,N02A
8792,7802,J02A
8793,5640,G04B
8794,7821,C02D
8795,7890,G02A
8796,7865,N02B
8797,5997,N06A
8798,3899,B01A
8799,7802,C08C
8800,7865,N05B
8801,7825,J05A
8802,7865,S01E
8803,7821,G02A
8804,7907,S02A
8805,7802,N02C
8806,6959,C03C
8807,78605,J05A
8808,4589,A07E
8809,78052,J05A
8810,78052,G02C
8811,7812,N05A
8812,7295,A07A
8813,7840,M05B
8814,78605,C05A
8815,7865,N06D
8816,7855,N06A
8817,5849,J01D
8818,5997,N06A
8819,3899,J01M
8820,78057,N05B
8821,7882,N06A
8822,7855,N02C
8823,72885,N03A
8824,7821,C09A
8825,78052,V03A
8826,7823,A08A
8827,4589,R03D
8829,72885,D05B
8830,7823,C03A
8831,78791,G04C
8832,4279,L04A
8833,5997,C03A
8834,78194,C10A
8835,4279,A01A
8836,6959,N05B
8837,78791,L01B
8838,7890,N04B
8839,4589,C01B
8840,7821,N06A
8841,7295,L01C
8842,7169,N04B
8843,6959,L01E
8844,5789,N05A
8845,7802,N06A
8846,7890,N03A
8847,7823,C07A
8848,78605,N06A
8849,7802,C03C
8850,7840,R06A
8851,7872,C07A
8852,7890,D10A
8853,7295,M01A
8854,7855,N06A
8855,5640,A02B
8856,7802,R01B
8857,7863,N03A
8858,7882,N05B
8859,4279,N02C
8860,72885,J01F
8861,7821,N03A
8862,5997,D06B
8863,78791,D06A
8864,4589,C08C
8865,3710,J01M
8866,4279,R01A
8867,7865,L02B
8868,3752,S01E
8869,4589,J01C
8870,4111,G04B
8872,5640,J01D
8873,78052,C10A
8874,7802,M01A
8875,4279,D11A
8876,5997,J02A
8877,7855,C08C
8878,78052,N05C
8879,7823,A10B
8880,7823,J05A
8881,7823,D11A
8882,3689,N06A
8883,7812,N06A
8884,5997,G04B
8885,7821,N05A
8886,7895,L01E
8887,78605,N05B
8888,2875,R03D
8889,7890,J01X
8890,7825,C07A
8891,2875,C10A
8892,7840,J04B
8893,7865,N05A
8894,4589,N05A
8895,4111,C09C
8896,7231,J05A
8897,4279,N02C
8898,7231,A05A
8899,7890,A10B
8900,6959,G03D
8901,2875,J01E
8902,7840,C09A
8903,78052,L02B
8904,5849,C10A
8905,78052,J05A
8906,5860,C09A
8907,7823,L01B
8908,4589,G04B
8909,7840,N03A
8910,78605,C01C
8911,9916,N05A
8912,2699,L01E
8913,7821,N05C
8914,72885,G02A
8915,5849,N07B
8916,7882,C02C
8917,5997,M01A
8918,7823,D10A
8919,5860,J02A
8920,3689,N02A
8921,78097,N05A
8922,78605,L01B
8923,7855,M01A
8924,7863,L01E
8925,7890,N05A
8926,4589,A05A
8927,7890,A07E
8928,7865,C01C
8929,78791,A09A
8930,78052,A04A
8931,78052,C07A
8932,7872,C01B
8933,7295,L01B
8934,7890,J01C
8935,7840,G04C
8936,7890,C02K
8937,2699,A07A
8938,7823,C02C
8939,78906,A07D
8940,78791,G03X
8941,3689,J01M
8942,7823,C09C
8943,7823,N05A
8944,27651,C03C
8945,2875,J01D
8946,7821,G04B
8947,7821,J01D
8948,7823,C02D
8949,7863,L01X
8950,72885,J01M
8951,78791,C02A
8952,27651,N06D
8953,78605,V03A
8954,7821,L01D
8955,7865,R03A
8956,78052,C10A
8957,5640,N04B
8958,7840,N05B
8959,5640,N05A
8960,5860,N06B
8961,7812,D05B
8962,7865,N06B
8963,72885,B01A
8964,5860,A10B
8965,78052,N02C
8966,5119,L01X
8967,78791,J04A
8968,7802,J05A
8969,2875,A02B
8970,7840,A10B
8971,7823,C03A
8972,7802,N05B
8973,7840,N05A
8974,7855,N06B
8975,4279,N06A
8976,5780,N04B
8977,7840,C02D
8978,7863,B01A
8979,3689,N04B
8980,7802,C03B
8981,7821,L02B
8982,7825,N03A
8983,7865,S01G
8984,2699,N07X
8985,4589,L04A
8986,7872,N05B
8987,5860,L01C
8988,7821,N04A
8989,78791,A10B
8990,3752,L01C
8991,5860,A16A
8992,4279,L01E
8993,78791,A06A
8994,78791,G04B
8995,7855,J05A
8996,7840,D06B
8997,78791,C04A
8998,78906,G03X
8999,78791,M05B
9000,6959,J01M
9001,5780,R03D
9002,5860,L01D
9003,7169,N04B
9004,78791,C09A
9005,7872,N05A
9006,5860,M03C
9007,5860,N07B
9008,7863,N05A
9009,7865,G03B
9010,7840,D01B
9011,2875,M05B
9013,7821,D09A
9014,2699,N05C
9015,7872,A02B
9016,7840,L02B
9017,78605,S01E
9018,7823,A07E
9019,7840,H03B
9020,7821,B01A
9021,2875,C02C
9022,7169,C01B
9023,78605,D01A
9024,72885,J01M
9025,5860,A03F
9026,7821,N06D
9027,6959,S01B
9028,5780,A02B
9029,78791,N02C
9030,2875,L01X
9031,2875,G04C
9032,7821,J01D
9033,7855,N05A
9034,78605,G03A
9035,7823,N02B
9036,7295,V03A
9038,78551,C01B
9039,72885,M05B
9040,7865,C08C
9041,7890,N04B
9042,5997,C08C
9043,4589,C08D
9044,7863,J04A
9045,3899,J01M
9046,5997,M02A
9047,5640,N05A
9048,5789,N05B
9049,7840,S01E
9050,7890,C09C
9051,78791,C09C
9052,7840,P01A
9053,7865,A16A
9054,7882,N06A
9055,6959,L01A
9056,7882,N07A
9057,7865,A02B
9058,78791,M01A
9059,78052,J01A
9060,7821,L01A
9061,2875,J05A
9062,7890,J01M
9063,7821,C08C
9064,6959,V04C
9065,7802,S01J
9066,7890,L01E
9067,78052,S01G
9068,7882,N04B
9069,5997,L04A
9070,78791,N07B
9071,5640,N04B
9072,5849,N03A
9073,2699,L04A
9074,2875,S01E
9075,7812,J05A
9076,4589,P01B
9077,2699,D11A
9078,6959,C10A
9079,7802,N05A
9080,7823,G04B
9081,5849,N05C
9082,7855,S01E
9083,5640,S02A
9084,7855,M02A
9085,72885,N05A
9086,72885,G02A
9087,4279,N02C
9088,78791,G04B
9089,7812,L01C
9090,7821,N04B
9091,5789,B02A
9092,5781,L01B
9093,7802,G02A
9094,78791,C09A
9095,7802,N02B
9096,7890,N06A
9097,7890,C03B
9098,7872,L01E
9100,7169,H05B
9101,5860,N05A
9102,7882,D11A
9103,6959,L01A
9104,7840,G02A
9105,7882,M03C
9106,5640,J02A
9107,4589,M01A
9108,78052,C09A
9109,7821,N06A
9110,7823,B02A
9111,7295,C01E
9112,7882,N06A
9113,5780,L01B
9114,78605,J01D
9115,78052,C07A
9116,7840,R01A
9117,7882,R06A
9118,78791,C07A
9119,7855,C09A
9120,5780,N02B
9121,7872,N06A
9122,7840,P03A
9123,72885,G03D
9124,7863,L01B
9125,7855,C10A
9126,4589,C08D
9127,5997,L01X
9128,3689,N06A
9129,7821,M03C
9130,7840,B01A
9131,7802,L01D
9132,7823,L02B
9133,7802,N03A
9134,7872,C08C
9135,5640,G04B
9136,7821,P03A
9137,7821,L04A
9138,78605,N05A
9139,3710,A02B
9140,3752,G04B
9141,5640,J01C
9142,4589,L01E
9143,7823,J01M
9144,7890,N02C
9145,4589,A16A
9146,78052,G03D
9147,5640,S01A
9148,7840,G04B
9149,2875,J01D
9150,7231,C08D
9151,7802,M01A
9152,7865,N06A
9153,2875,D06A
9154,3709,H02A
9155,78791,S02B
9156,7812,C01E
9157,78052,C01E
9158,6959,L01E
9159,78791,J01D
9160,7802,N06B
9161,7802,J05A
9162,5849,J01M
9163,4589,A02B
9164,78791,N02C
9165,7242,N03A
9166,7872,R01A
9167,2875,P01B
9168,7821,M01A
9169,2875,S01B
9170,78791,N02C
9171,7882,N07X
9172,6959,A03A
9173,7823,P01B
9174,4279,L01D
9175,2875,C10A
9176,7882,R06A
9178,5640,J01M
9179,4279,N05C
9180,7840,N02C
9181,7802,G03C
9182,7872,A07E
9183,7872,G04B
9185,7895,L01B
9186,7855,R06A
9187,5860,M02A
9189,78791,R03D
9190,4279,N04B
9191,6959,N03A
9192,3899,N05A
9193,3689,N02A
9194,7865,S02A
9195,4589,N03A
9196,78791,C03C
9197,7823,H02A
9198,5997,C02K
9199,7840,C04A
9200,4279,L01D
9201,78791,L01X
9202,7890,A07E
9203,7823,G03B
9204,7865,C03D
9205,7825,C05A
9206,72885,N03A
9207,7882,N05A
9208,78605,N06A
9209,7821,A01A
9210,78052,J05A
9211,7231,N01A
9212,4279,C07A
9213,7872,M05B
9214,2875,L01B
9215,78052,J01M
9216,5780,N05A
9217,78791,C03D
9218,78052,A07A
9219,5860,L01A
9220,7865,D06B
9221,5789,J01X
9222,7840,A07D
9223,78052,R03C
9224,7823,R02A
9225,7865,N02C
9226,72885,N05A
9227,7840,S01E
9228,78791,A04A
9229,7863,J04A
9230,6959,C03A
9231,2699,L01E
9232,7840,A02B
9234,72885,C03A
9235,4279,L04A
9236,7821,C10A
9237,4850,L01X
9238,78906,M02A
9239,78791,J01M
9240,5640,N02A
9241,2875,C03A
9242,9916,L01D
9243,78791,R03D
9244,78605,R02A
9245,2875,N06D
9246,72885,N06A
9247,7882,C02B
9248,5860,C10A
9249,2699,N05A
9250,7840,D06A
9251,5780,L01D
9252,27651,N03A
9253,7890,N07B
9254,72885,N05A
9255,2699,N03A
9256,3709,S01E
9257,5640,N07B
9258,78605,L01E
9259,7823,R01A
9260,27651,B05B
9261,7865,S01J
9262,5860,C01B
9263,78652,C09A
9264,78052,N03A
9265,78052,N05C
9266,4279,M01A
9267,7169,C09A
9268,3899,D01A
9269,4279,S02B
9270,7825,N04B
9271,3689,L01C
9272,7231,N04B
9273,4589,C09A
9274,5997,S01G
9275,3752,N02A
9276,7863,J01M
9277,6959,N03A
9278,7840,N06A
9279,4589,A03F
9280,7890,G04B
9281,7821,R01A
9282,3441,H02A
9283,7823,L01B
9284,4279,C08C
9285,78605,N02B
9286,7872,M01A
9287,7840,L02B
9288,6959,A02B
9289,3752,L01B
9290,3899,N06A
9291,78052,A16A
9292,5640,A10B
9293,78791,P02C
9294,7840,R06A
9295,7890,A04A
9296,7840,N07B
9297,7242,M01A
9298,7812,N05C
9299,7882,J01M
9300,7821,S01F
9301,5640,G02A
9302,78052,R03D
9303,78052,C08D
9304,2875,N05A
9305,3689,C07A
9306,7872,L01B
9307,72885,N05B
9308,7890,G04C
9309,7840,H01C
9310,7823,N03A
9311,5789,M02A
9312,7863,N02B
9313,78052,J02A
9314,2699,N02A
9315,7882,S01E
9316,7295,N04B
9317,78605,J05A
9318,4279,N06A
9319,78605,P01B
9320,7863,B01A
9321,7840,G04B
9322,5781,J01C
9323,3689,L01B
9324,78052,L01B
9325,7840,N06A
9326,3709,H02A
9327,7295,A06A
9328,78605,N04B
9329,4589,J05A
9330,78906,M02A
9331,27651,J05A
9332,7855,R06A
9333,5640,A16A
9334,2699,L01B
9335,5640,J05A
9336,4589,N02A
9337,4279,N01A
9338,5789,M01A
9339,7802,A05A
9340,4589,N05C
9341,78052,J04B
9342,5780,N04B
9343,5640,S01E
9344,7872,N01B
9345,78791,J05A
9346,78791,B05C
9347,2875,N06A
9348,5789,N04B
9349,7865,L01C
9350,6959,M05B
9351,7890,S02A
9352,4279,C09A
9353,7821,G03X
9354,5997,J02A
9355,72885,C03A
9356,72885,C09A
9357,4279,R03D
9358,78791,J02A
9360,3709,C08C
9361,78906,R03D
9362,2699,V03A
9363,78052,P01A
9364,7840,L01A
9365,7821,N02B
9366,7295,B05B
9367,7840,S01L
9368,7823,J01D
9369,78052,M02A
9370,78791,L01B
9371,7821,D11A
9372,4279,M03B
9373,7855,N06B
9374,4589,C09A
9375,7821,S01A
9376,2875,A02B
9377,5997,N06A
9378,7855,C08D
9379,78791,C10A
9380,7863,L01B
9381,2875,J01D
9382,7295,G04B
9383,5849,M01A
9384,78605,H01C
9385,7823,M01A
9386,3752,L01C
9387,2699,L02B
9388,78052,L01A
9389,7802,C07A
9390,78052,N05A
9391,7802,N05C
9392,78791,N02B
9393,5997,S01E
9394,5997,C09A
9395,4589,J01M
9396,5849,N02C
9397,78605,L01D
9398,2875,S01A
9399,4589,N07B
9400,2875,L01B
9401,7823,C07A
9402,78605,C10A
9403,7840,N05B
9404,5640,G03C
9405,7872,N05B
9406,3899,G02C
9407,7802,L04A
9408,7840,D06B
9409,7840,G02A
9410,27651,N04B
9411,3689,N06A
9412,7802,N06A
9413,7865,J02A
9415,5640,N06D
9416,7855,N02A
9417,72885,A02B
9418,7855,N05C
9419,7821,L01C
9420,3899,L04A
9421,7895,L01E
9422,78791,L01E
9423,7823,J01D
9424,5789,M01A
9425,7840,N05A
9426,4111,G04B
9427,7231,S01E
9428,6959,D05B
9429,7882,N04B
9431,2875,P01A
9432,7840,N01B
9433,5997,N03A
9434,7863,B01A
9435,7865,J01A
9436,78605,L01A
9437,7855,C07A
9438,5640,C08D
9439,4850,N04B
9440,7890,P01B
9441,7802,A10B
9442,78791,D10A
9443,7882,C07A
9444,27651,L01A
9445,7802,J01D
9446,2875,C03D
9447,4279,A05A
9448,72885,A03A
9449,6959,J05A
9450,7802,N06B
9451,4279,R07A
9452,7890,M01A
9453,4589,A10B
9454,78052,N05A
9455,7855,J01M
9456,7865,R03A
9457,5860,L01E
9458,78652,N05A
9460,7890,N06D
9461,4589,M01A
9463,5997,N03A
9464,78605,C01C
9465,7821,J01D
9466,5849,J01M
9467,5640,N04B
9468,7823,S01B
9469,5997,V08C
9470,4589,N06A
9471,7812,N07X
9472,78791,J04A
9473,3689,A16A
9474,7895,L01D
9475,4589,N05A
9476,27651,J02A
9477,7802,N05A
9479,6959,H02A
9480,6959,C09A
9481,7840,N05C
9482,7890,A08A
9483,7231,L01X
9484,7840,N06A
9485,7823,C09A
9486,7872,N01B
9487,7895,C03D
9488,78052,L02B
9489,5640,C10A
9490,6959,A10B
9491,78605,R03C
9492,7840,L01D
9493,7840,N06B
9494,2875,N03A
9495,7855,C07A
9497,7855,A10B
9498,72885,N03A
9499,5789,L01A
9500,7821,C01D
9501,78791,C03A
9502,78605,L01C
9503,7890,N02A
9504,7821,N05A
9505,7821,N05B
9506,78057,N06A
9507,4589,L01B
9508,2875,A10B
9509,7872,J05A
9510,2875,C07A
9511,72885,A07E
9512,78605,R01A
9513,7882,D04A
9514,7865,N01B
9515,6959,R01A
9516,5640,L01B
9518,5119,L01X
9519,9916,N05C
9520,78791,M02A
9522,7872,N02C
9523,7825,C05A
9524,7821,M02A
9525,7840,N07X
9526,78791,J01D
9527,3899,L01X
9529,78651,N06A
9530,4589,A10B
9531,7821,J01X
9532,7295,H05B
9533,78052,C09A
9534,6959,N06A
9535,2875,A10B
9536,6959,J01M
9537,5860,R03A
9538,3689,N05A
9539,78551,B02A
9540,3689,N05B
9541,78605,M01A
9542,78605,J04A
9543,7890,A04A
9544,5849,J05A
9545,78791,P02B
9546,78052,S01E
9547,7821,G04C
9548,78791,M05B
9549,2875,C08C
9550,7855,N05A
9551,4279,C01C
9552,78551,L01X
9553,72885,A01A
9554,7840,J05A
9555,78605,N05C
9556,5997,J04A
9557,7855,L01A
9558,5780,N06A
9559,7855,A10B
9560,7840,R05D
9561,2699,S01A
9562,7840,A02B
9563,7890,L01A
9564,3752,S01E
9565,5849,N03A
9566,7890,J01D
9567,78605,C07A
9568,7872,N05A
9569,78052,J01X
9570,5849,J02A
9571,7821,A02B
9572,6959,L01X
9573,7872,M05B
9574,7855,C07A
9575,7890,A10B
9576,7855,P01B
9577,78052,L02B
9578,5640,D05B
9580,27651,N05A
9581,5997,G04B
9582,3709,S01B
9583,7865,L01B
9584,7802,N06A
9585,7821,C01B
9586,5640,M01A
9587,5849,L01B
9588,78906,J02A
9589,2875,J01C
9590,4279,A07E
9591,7169,M05B
9592,7840,N01B
9593,2875,N06A
9594,5640,N05A
9595,4279,N04B
9596,7855,C03D
9597,7882,N06D
9598,5849,L01B
9599,7855,C01B
9600,5640,A06A
9601,7865,C01C
9602,5849,G02C
9603,7840,N02C
9604,7823,N06D
9605,7895,A07A
9606,6959,L04A
9607,7890,G02A
9608,78052,R01A
9609,72885,P01A
9610,78605,C07A
9611,7821,J01D
9612,2699,A10B
9613,6959,C01B
9615,78052,J05A
9616,7840,J05A
9617,7865,D05A
9618,27651,D05A
9619,3689,N06B
9620,4589,A06A
9621,5781,V03A
9622,5640,C10A
9623,6959,M05B
9624,4279,L01E
9625,3752,L01B
9626,3689,C01B
9627,7865,N02B
9628,5860,N06A
9629,5119,M01A
9630,7840,J05A
9631,78791,A16A
9632,6959,D10A
9633,4589,A04A
9634,7802,G04B
9635,5997,L01X
9636,5780,L01B
9637,2875,G03B
9638,7823,N03A
9639,78605,L01A
9640,2699,L01X
9641,3689,D10A
9642,78791,J05A
9643,2875,C03D
9644,78052,A02B
9645,78052,M01A
9646,7242,M02A
9647,4279,C01B
9648,4279,L04A
9649,7823,M01A
9650,7821,N02C
9651,3689,P01B
9652,5849,C01B
9653,3743,S01E
9654,7802,J01M
9655,7890,N06B
9656,72885,L04A
9657,7890,C01B
9658,7865,G03A
9659,5789,M02A
9660,6959,R03A
9661,5640,L01A
9662,7812,N06A
9663,2699,J05A
9664,7872,J05A
9665,7855,C09A
9666,6959,D01A
9667,7890,A08A
9668,7821,N05C
9669,4279,J01M
9670,78052,J05A
9671,4589,V03A
9672,7823,H01C
9673,7821,A01A
9674,78791,B01A
9675,7890,J05A
9676,7840,G04B
9677,7840,N05A
9678,7802,C07A
9679,7812,N06A
9680,5640,N05C
9681,7840,A16A
9682,7840,J05A
9683,5640,N06A
9684,7840,A04A
9685,7840,N02C
9686,7855,C08D
9687,5640,N03A
9688,3899,N02B
9689,78052,A08A
9690,5119,L01B
9691,7295,G03B
9692,5997,N05A
9693,5640,N02A
9694,7840,J04A
9695,6959,G02C
9696,2699,L01C
9697,7872,M03B
9698,5789,L01E
9699,78605,V08C
9700,78791,A07E
9702,27651,N06A
9703,7812,J05A
9704,7855,N04B
9705,4589,M05B
9706,7890,N03A
9707,78052,N03A
9708,7295,G03X
9709,78052,C09C
9710,7821,H03B
9711,4589,N05A
9712,2699,C02C
9713,5640,N06A
9714,4111,C01B
9715,7890,L01E
9716,78052,D04A
9717,7823,C03A
9718,7823,N02A
9719,5789,N02B
9720,78052,R02A
9721,7840,R03D
9722,7840,J01X
9723,7802,N05C
9724,7821,A10B
9725,7231,N06A
9726,7865,A02B
9727,3752,S01E
9728,27651,L01B
9730,7865,G04B
9731,2875,G01A
9732,7865,N04B
9733,78605,L01B
9734,7231,N06B
9735,7231,C08C
9736,7890,M01A
9737,4589,J05A
9738,7821,J05A
9739,7855,R07A
9740,6959,N06A
9741,78791,C03A
9742,5640,N06A
9743,7169,G04C
9744,7823,L01B
9745,4279,C02A
9746,7872,L01B
9747,7855,V03A
9748,9916,N05B
9749,2699,C03A
9750,7295,N06D
9752,3689,N06A
9753,7802,A01A
9754,6959,L01E
9755,7855,J05A
9756,7802,N05C
9757,2699,M01A
9758,2875,M01A
9759,5640,N03A
9760,78052,C10A
9761,2875,R02A
9762,7840,N02C
9763,2699,J04A
9764,7890,N06A
9765,72981,C09C
9766,5640,C07A
9767,7295,B01A
9769,78605,N02A
9770,78605,B01A
9771,3441,A01A
9772,4589,N05C
9773,7821,D05B
9774,7823,C08C
9775,7840,R03D
9776,7855,A05A
9777,7865,L04A
9778,3709,J01M
9779,7840,N03A
9780,78791,M01A
9781,78791,A06A
9782,6959,S01A
9783,2875,C08C
9784,78052,J05A
9785,4589,L01C
9786,2875,G02A
9787,7825,N04B
9788,7802,N06A
9789,7812,N05A
9790,4589,H05B
9791,72885,N06A
9792,4111,C07A
9793,27651,L01B
9794,7802,N03A
9795,7295,C08C
9796,78052,A02B
9797,7802,N05B
9798,78605,J05A
9799,78052,N02B
9800,4111,B01A
9801,78791,J01C
9802,78605,M01A
9803,7823,N04B
9805,78052,R03A
9806,5789,L01E
9807,7823,L01D
9808,4589,A10B
9809,7865,C08D
9810,5997,B01A
9811,7890,C01A
9812,3709,N02C
9813,2699,J05A
9814,7821,A10B
9815,2699,L01E
9816,7802,N04B
9817,7882,G02C
9818,7872,C03C
9819,3899,N02B
9820,6959,A02B
9821,7295,G04B
9822,72885,N05B
9823,7840,R07A
9824,7855,J05A
9825,7840,N06A
9826,5849,S01B
9827,2699,L01E
9828,72885,H05B
9829,7802,M01A
9830,6959,L02B
9831,7823,N03A
9832,78605,R03C
9833,2699,M02A
9834,5640,N06B
9835,7890,G04B
9836,3709,L01B
9837,78791,A16A
9838,7872,J01D
9839,7802,B01A
9840,78194,C10A
9841,3899,N03A
9842,7231,N07X
9843,6959,N05A
9844,5860,M05B
9845,72885,N03A
9846,7890,L01D
9847,7802,C02A
9848,7295,L01E
9849,7821,C09A
9850,7821,N05C
9851,78605,N06B
9852,7865,D11A
9853,7840,N03A
9854,5860,J05A
9856,78605,N01B
9857,27651,N07B
9858,4279,N02A
9859,7855,G02C
9860,7821,V04C
9861,7840,N05C
9862,7802,C09C
9863,7890,C07A
9864,78605,B01A
9865,4589,C09C
9866,7840,P02C
9867,7840,R01A
9868,4589,C01C
9869,27651,L01E
9870,7802,R02A
9871,7821,J01D
9872,27651,D11A
9873,7821,J05A
9874,78605,J05A
9875,3709,D10A
9876,7821,N05A
9877,78052,C01B
9878,78791,N05A
9879,3689,C05A
9880,7840,L04A
9881,4279,N06D
9882,7812,N04B
9884,5640,N05C
9885,2875,N06A
9886,78791,C10A
9887,7872,G01A
9888,78791,C02A
9889,4111,N07X
9890,78605,A06A
9891,7890,S02A
9892,2875,L01B
9893,9916,N06A
9894,7907,J01C
9895,78605,V04C
9896,7802,L01X
9897,7802,M01A
9898,7840,J05A
9899,2875,J01F
9900,7863,R01A
9901,7882,N05A
9902,2699,J05A
9903,78605,J01D
9904,78605,G03B
9905,4111,N04B
9906,3752,D07A
9907,7840,C07A
9908,7802,N06A
9909,7840,N01A
9910,4589,C02C
9911,78605,N05A
9912,3709,N06A
9913,7823,L01C
9914,7890,J01F
9915,7865,G02A
9916,78791,N06A
9917,3899,J02A
9918,7231,N04B
9919,78791,S01E
9920,7802,A04A
9921,7840,J01D
9922,4589,B02A
9923,5997,M01A
9924,2699,H05B
9925,5640,J05A
9926,6959,D09A
9927,6959,A10B
9928,4589,R03A
9929,7855,R03D
9930,7865,N04B
9931,2875,C04A
9932,7821,S01F
9933,7895,J05A
9934,78052,G02C
9935,7823,S01E
9936,7823,B01A
9937,7812,N02B
9938,27651,N06A
9939,5860,J01E
9940,7865,S01E
9941,4589,A04A
9942,78791,N06D
9943,7825,J02A
9944,7821,S01G
9945,5640,C10A
9946,7890,C03C
9947,78052,J01D
9948,5997,J05A
9949,78052,A14A
9950,78791,N05A
9951,7802,C08C
9952,78605,L01X
9953,2875,C01B
9954,7872,J05A
9955,72885,V08C
9956,7840,A02B
9957,7802,J05A
9958,78052,J05A
9959,5849,M01A
9960,7890,C09A
9961,4589,N02B
9962,7840,S01E
9963,72885,G02A
9964,5640,L04A
9965,78791,L01X
9966,78605,J01A
9968,78791,D09A
9969,5640,V03A
9970,78906,C01B
9971,72885,C01C
9972,5860,A16A
9973,7802,N05C
9974,7231,N02B
9975,78052,C02C
9976,4279,C01A
9977,5789,B01A
9978,3709,D09A
9979,2699,L01C
9980,5997,J05A
9981,7865,C07A
9982,72885,M02A
9983,7295,C07A
9984,7840,N06A
9985,2875,C07A
9986,5997,J01C
9987,5640,J05A
9988,7821,A16A
9989,5849,L04A
9990,72885,N06D
9991,78605,M01A
9992,5640,M01A
9994,7872,N05A
9995,78791,N06A
9996,7802,M03B
9997,78791,J01M
9998,7823,C02A
9999,7169,N02C
10000,27651,N04B
10001,78605,C09A
10002,4589,L01X
10003,7840,J04A
10005,78791,M01A
10006,78605,A02B
10007,7865,A02B
10008,7823,S01E
10009,2875,C02K
10010,3899,L01B
10011,27651,H05B
10012,7863,B01A
10013,7865,N05C
10014,7825,N01A
10015,7890,N04B
10016,78052,J05A
10017,7825,M03C
10018,7840,S01E
10019,7855,C02A
10020,7295,M03C
10021,5780,G02C
10022,7840,M03B
10023,7823,C09A
10024,7855,G04B
10025,5640,M01A
10026,7840,G04C
10028,7840,C05A
10029,7890,N06A
10030,7821,R03A
10031,78791,L01D
10032,7823,M05B
10033,7823,N05A
10034,7840,C05A
10036,7840,L01B
10037,5119,L01D
10038,7812,N03A
10039,78791,M03B
10040,7882,N04B
10041,5640,G03X
10042,9916,N02A
10043,7823,R03C
10044,7840,N06B
10045,6959,S02B
10046,78791,J05A
10047,7872,L02B
10048,7895,N07B
10049,2699,J01A
10050,7802,L01X
10051,7840,L01D
10052,27651,A02B
10053,5789,J02A
10054,78052,N06B
10055,78791,C01C
10056,7840,M01A
10057,7802,N03A
10058,7823,J01C
10059,78791,J01D
10060,7840,M01A
10061,78791,C09C
10062,3689,G03X
10064,9916,M03B
10065,2875,C03A
10066,4279,A02B
